title	originalTitle	sortingTitle	summary	platformList	criticsScore	developers	genres	publishers	releaseDate	originalReleaseDate	themes	gameMins	tags	dlcs	isHidden	osCompatibility	backgroundImage	squareIcon	verticalCover
StarCraft II	StarCraft II	StarCraft 2	In the distant future, in the darkest reaches of space, the ghosts of the past whisper your name. You are Jim Raynor, a marshal-turned-rebel on a vigilante crusade to bring down the Dominion and its nefarious leader, Arcturus Mengsk. Haunted by betrayal and remorse, some believe you may have given up the fight. But you have promises to keep… and a need for vengeance that’s long overdue.	['Battle.net']	89	['Blizzard Entertainment']	['Real Time Strategy (RTS)', 'Strategy']	['Blizzard Entertainment']	2010-07-27	2010-07-27	['Action', 'Science fiction', 'Warfare']		To Play		False	['macOS', 'Windows']	https://images.gog.com/cf4263da163caa521498654b80914bc52df428c721134fc56d02deb3cf1bad25_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/499bac84126dfac781a35b7325d77b4a2af6f9dc3db62428a1bc1428b5821104_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/899d308962c7bc879419e353252481fa46219a70bb7286d5fa0d28eccfdd8983_glx_vertical_cover.webp?namespace=gamesdb
Stardew Valley	Stardew Valley	Stardew Valley	Stardew Valley is an open-ended country-life RPG! You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!	['Xbox Live']	91	['ConcernedApe']	['Indie', 'Role-playing (RPG)', 'Simulator']	['Chucklefish Games', 'ConcernedApe']	2016-02-26	2016-02-26	['Business', 'Fantasy', 'Sandbox']				False	['Windows']	https://images.gog.com/2b2e640399113e8d67a701e5aa0aec73edec64d34de3bdb4314d51ab1c14cbfb_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/c14220f6b09fc9b728bea2091d99d2d5aa2186fa77151644d1205f81bbacff40_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/3e0ac72472e5c7b9089823d2ee9fd398bf94570de46fd55da1305fd0f9af4d03_glx_vertical_cover.webp?namespace=gamesdb
Stargunner	Stargunner	Stargunner	"In the far distant future, an epic war for survival takes place...\n\nDeep within the Andromeda galaxy, the people of Zile grow restless and greedy. The Zilions secretly prepare for a massive strike against the nearby planet Ytima. Fearing such an attack, the Ytimians train an elite squad of ""Stargunners."" Their mission: To strike the planet Zile and cripple the Zilions’ three strongholds, where the Zilion war fleets await. If the Stargunners can surprise the Zilions on their own planet and wipe out their fleet, then good will triumph over evil once again."	['GOG']	80		['Arcade', 'Shooter']		1996-11-19	1996-11-19	['Action', 'Science fiction']				False	['Linux', 'Windows']	https://images.gog.com/1b3d43ecaa045ff57abea2bbd825b76d8217693de9374bab3f6692d8f4d94350_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/56ede3f410bcc7371b6607a78dcd6bb53b8f14b331e6ba6c0411bb451ba4ebee_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/56ede3f410bcc7371b6607a78dcd6bb53b8f14b331e6ba6c0411bb451ba4ebee_glx_vertical_cover.webp?namespace=gamesdb
Starlink: Battler For Atlas	Starlink: Battler For Atlas	Starlink Battler For Atlas	Starlink: Battle for Atlas is an all-new action-adventure game developed by Ubisoft Toronto. This deep, open-world space saga features Smart Building Technology empowering players to assemble and customize real-world physical starships. Each part attached to the starship appears instantly in-game and players can experiment with different pilot abilities, weapon types, and status effects and unleash devastating combos upon their enemies.	['Uplay']	76	['Ubisoft Toronto']	['Adventure', 'Arcade', 'Real Time Strategy (RTS)', 'Role-playing (RPG)', 'Shooter', 'Simulator', 'Strategy']	['Ubisoft', 'Ubisoft Entertainment']	2018-10-16	2018-10-16	['Action', 'Science fiction']				False	['Windows']	https://images.gog.com/117896ae00c2c45bb348bd7367c07c02e3041edf67c40c90f45faa182ef93669_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/df09a3a4bc69c0eec0ae8a7887d4292b14399dc4b04b7d8b0c5f6ab0354d4416_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/cf4e8351461cc2eb3519d2eff45cbf1c45f488186bb11c1a0c2dff01dd5940ea_glx_vertical_cover.webp?namespace=gamesdb
Starmancer (Game Preview)	Starmancer (Game Preview)	Starmancer Game Preview	Starmancer is a space station building game offering gameplay with consequences, a living sandbox environment, crafting, and managing the daily lives of colonists. Send crews out to mine on asteroids, trade with other factions, and explore old alien ruins. Obey protocol or go rogue as you take on the role of a powerful A.I.. Build bustling space ports, secret laboratories, and incubators for mysterious eggs. Defend against starvation, sabotage, and space zombies. Don't worry, you can always grow more humans. The vastness of space awaits. Are you ready?	['Xbox Live']		['Ominux Games']	['Indie', 'Role-playing (RPG)', 'Simulator', 'Strategy']	['Chucklefish Games']	2021-08-05	2021-08-05	['Sandbox', 'Science fiction']				False	['Windows']	https://images.gog.com/ee39c44281cebef04d1e6c743bf3a59c39efd815b69ce451eaa7a878d941a734_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/abe668bce29660d7210bf16ef78cac26537bdca18df2e64fdddac5640a6aa397_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/513d2968228998099fc21d3949c5a80fdafde0bbea50f2a1587ddc33bf0712f1_glx_vertical_cover.webp?namespace=gamesdb
STASIS	STASIS	STASIS	STASIS is a point-and-click, sci-fi, horror adventure game played from a unique isometric perspective. STASIS intertwines a gruesome narrative with retro adventure gameplay. Combine items, interact with computers and solve puzzles while experiencing the gritty atmosphere.\n\nIn the distant future, aboard a seemingly abandoned spacecraft, John Maracheck awakes from stasis. He must push himself to new physical and emotional limits and unravel the mysteries around him.\n\nJohn is in tremendous pain, his wife and daughter are missing, and time is running out as the Groomlake plunges further into the swirling blue methane clouds of Neptune.	['GOG']	67	['The Brotherhood Games']	['Adventure', 'Indie', 'Point-and-click']	['Daedalic Entertainment']	2015-08-31	2015-08-31	['Horror', 'Science fiction']				False	['macOS', 'Windows']	https://images.gog.com/50dacdcb85558eb6da3e2853faa441ebdbf1259d0ed2b90cb90a717a254fb5d5_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/a36a9384567a360d2a05be5a41ae24e2811fd354176142be1ae02a6637697d4e_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/a36a9384567a360d2a05be5a41ae24e2811fd354176142be1ae02a6637697d4e_glx_vertical_cover.webp?namespace=gamesdb
State of Decay 2	State of Decay 2	State of Decay 2	The next installment in the critically acclaimed “State of Decay” franchise immerses you in an all-new, multiplayer zombie survival fantasy. Build a lasting community, working with other players or solo to overcome challenges while exploring your own unique story in a world that remembers the choices you make.	['Xbox Live']	66	['Undead Labs']	['Role-playing (RPG)', 'Simulator']	['Microsoft Studios']	2018-05-22	2018-05-22	['Action', 'Horror', 'Open world', 'Survival']				False	['Windows']	https://images.gog.com/9fc0b3ec017612542da2e70c20b5019cdb38b0e5537a20199b7c2342b174ca71_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/0c5431807648d05d42ce6d2d6d9db07569480791db3a56a2c49c8a49025d2c77_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/9dfb23f8bf9c7d0ba054343f7a75bbb86dbc6af8aea1623e6315571d962beaa2_glx_vertical_cover.webp?namespace=gamesdb
State of Decay: Year-One Survival Edition	State of Decay: Year-One Survival Edition	State of Decay YearOne Survival Edition	State of Decay, along with major Add-Ons Breakdown and Lifeline, is now fully remastered in stunning 1080p. New missions, weapons, and extra content, along with improved lighting, textures, animations and combat mechanics, will pull you even deeper into the post-outbreak world. How will you survive the zombie apocalypse?	['Xbox Live']	66	['Undead Labs']	['Adventure', 'Role-playing (RPG)', 'Shooter', 'Simulator', 'Strategy']	['Microsoft Studios']	2015-04-28	2015-04-28	['Action', 'Horror', 'Open world', 'Sandbox', 'Science fiction', 'Survival']				False	['Xbox One']	https://images.gog.com/696412f3e2c20bb2b904ed201dc9287f7ea044bfa730c77adb9f0e860805abfc_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/d7a2b5554cf4011e37a2067b592539d31cdac4059749523ef49e8ffdba5d03cf_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/975ff99659c3823a7776bf30f079e080ab026f9dc7e1a464b58046933bfc921c_glx_vertical_cover.webp?namespace=gamesdb
Stealth Bastard Deluxe Steam key	Stealth Bastard Deluxe Steam key	Stealth Bastard Deluxe Steam key	Stealth games are awesome. Hiding from The Man, skulking in shadows, the thrill of infiltration. But why do they have to be so... slow?\n\nThat was the question that spawned Stealth Bastard, the fast-paced, nail-biting antidote to tippy-toed sneaking simulators that the world had so desperately been craving.\n\nArmed with only your wits and a pair of top of the range Stealthing Goggles, it’s your job to sneak your way through a deadly facility that’s determined to extinguish your fragile little life. With no weapons and no armour, being seen means instant death. Stay out of the light to avoid the attention of deadly security robots! Leap like a lusty salmon to avoid those zap-happy lasers! Think fast as the walls close in around you! Only the fastest and sneakiest will make it to the exit without being mangled by the facility’s security systems. Will you be among them?	['Amazon', 'Humble Bundle', 'Steam']	79	['Curve Studios']	['Indie', 'Platform', 'Puzzle']	['Curve Digital']	2012-11-28	2012-11-28	['Action', 'Comedy', 'Science fiction']		Key		False	['Linux', 'macOS', 'Windows']	https://images.gog.com/3f231b7e76cffceea506ed65516e0159c2d5d2ff7f91be0094da2e5ef5598f46_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/67022a1dfe2c0913c5ff9d786417b26273c286d3a90f18546b739c2c7db7d98d_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/4913a66c419bab9a63f6daf8b16425e267b717ef95cca1db68b88d6a2a677611_glx_vertical_cover.webp?namespace=gamesdb
Stealth Inc 2: A Game of Clones (Steam)	Stealth Inc 2: A Game of Clones (Steam)	Stealth Inc 2 A Game of Clones Steam	In Stealth Inc 2, you play the role of a clone escaping a sinister and high-tech testing facility. Stealth Inc 2 tests both your brain and your reflexes over 60 varied levels linked together in a sprawling overworld.\n\nDeath is never more than a few moments away, but one of the few advantages of being a clone is that death isn’t all that permanent. With no loading screens and no lives to worry about, players are encouraged to use their inevitable demise as a learning tool as they navigate lasers, homicidal robots and terrifying bosses in the ultimate hostile work environment	['Humble Bundle']	70	['Carbon Games', 'Curve Digital', 'Curve Studios']	['Adventure', 'Indie', 'Platform', 'Puzzle']	['Curve Digital']	2014-10-30	2014-10-30	['Action', 'Science fiction', 'Stealth']		Key		False	['Linux', 'macOS', 'Windows']	https://images.gog.com/e795b85437841d4d31573af785c973c917ea809cf6984e306ec072ee66007028_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/a6c21179361230e5c7f84378ae4cef0c1163d77e4c4a4c98f49daa47123ac4d7_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/942eb85fddc075a72553a8a16673db3e165aa0f8bc6fcc029fb86a0a4eb0bfca_glx_vertical_cover.webp?namespace=gamesdb
Steam Deck Deposit	Steam Deck Deposit	Steam Deck Deposit		['Steam']					2022-04-03	2022-04-03					False	['macOS', 'Windows']			
SteamWorld Dig	SteamWorld Dig	SteamWorld Dig	SteamWorld Dig is 2D a platform game that revolves around mining for resources and ores. The objective of the game is to investigate the mines underneath the old Western town Tumbleton in order to unearth the secrets lurking below. The player controls Rusty who is equipped with a pickaxe but the player is given options to upgrade the tools used for digging as progression is made in the game. Besides health, the player also needs coal for light, and water for special abilities.\nSteamWorld Dig has platform elements in that the player runs, jumps and encounter foes, but the main objective is mining. That means that the player builds – or rather deconstructs – the game world and creates platforms that way. The player collects resources and other hidden resources which can be brought back to the surface and exchanged for cash. When the player progress in the game new abilities are unlocked. Each playthrough, the mines are randomized, making items and treasure appear in different locations. If the player gets stuck there is a self destruct function, but the players can also buy ladders in the store at the surface to get out of tricky situations.\nWhen progressing deeper down in the cave, the player encounters various enemies with different attack patterns and weak spots. The game features multiple worlds, each with a completely different environment. Dying results in a reparation penalty fee, and the player respawns back on the surface. All the loot that has been accumulated when the player dies can be picked up again.	['Origin']	81	['Image & Form']	['Adventure', 'Indie', 'Platform', 'Puzzle']		2013-08-07	2013-08-07	['Action']				False	['Linux', 'macOS', 'Windows']	https://images.gog.com/04f31311461a75ccd9f8ddbf442038863c92790d146fa07a8f14436fbebeef7f_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/266f6e1dd6928db5b115823f6c3c6d79a4604a57ec1276906c953c7e8aea7f38_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/117136d59549deea9c2e02eea8336880e8314f824a16b8e0001382ceb61398fc_glx_vertical_cover.webp?namespace=gamesdb
SteamWorld Dig 2	SteamWorld Dig 2	SteamWorld Dig 2	SteamWorld Dig 2 takes you on a platform mining adventure forged in Metroidvania flames. When an old trading town is struck by mysterious earthquakes, it’s up to a lone steambot and her unlikely companion to uncover what trembling terrors lie beneath.\n\nDig your way underground and explore vivid worlds riddled with treasure, secrets and traps.\n\nCombat dangerous enemies at every turn of the underworld’s twisted paths, including shadowy creatures and the haunted remains of an ancient electrical threat.\n\nUpgrade your gear to forge deeper into the earth and take on bigger challenges.\n\nSwing across large chasms with your Hookshot and fly through caves with the Jet Engine!\n\nAnd finally, learn the truth about your long lost friend…	['GOG', 'Steam']	89	['Image & Form']	['Adventure', 'Indie', 'Platform', 'Puzzle']	['Image & Form']	2017-09-22	2017-09-22	['Action', 'Science fiction']				False	['Linux', 'macOS', 'Windows']	https://images.gog.com/e8ed47f172c9db566d48b9e065416d2bc24cad16d79a3de4107063ffac45976f_glx_bg_top_padding_7.webp?namespace=gamesdb	https://images.gog.com/bd0ce4d321bd865798283727e04a6ee4e67ca261af65e353250f58ad1c921fd8_glx_square_icon_v2.webp?namespace=gamesdb	https://images.gog.com/ca32b2a856864982fd54394e0c3da50e14fdd9aebdc02c9dcfd6de64f6684411_glx_vertical_cover.webp?namespace=gamesdb
